,input_1,input_2,output,task_id,Actual
581,0.113688308,0.965862845,0.724572407,1,1
582,0.107101489,0.968549698,0.727129647,1,1
583,0.100734589,0.971061988,0.729597848,1,1
584,0.094591194,0.973386369,0.731958178,1,1
585,0.088673717,0.975508212,0.73419074,1,1
586,0.082983009,0.977411635,0.736274584,1,1
587,0.077518085,0.979079606,0.738187724,1,1
588,0.072276015,0.980494123,0.739907176,1,1
589,0.067252031,0.981636437,0.741409003,1,1
590,0.06243986,0.982487306,0.742668394,1,1
591,0.057832268,0.983027272,0.743659755,1,1
592,0.05342176,0.983236927,0.744356826,1,1
593,0.049201395,0.983097165,0.744732825,1,1
594,0.045165635,0.982589387,0.744760606,1,1
595,0.04131116,0.981695652,0.744412839,1,1
596,0.037637587,0.980398744,0.743662199,1,1
597,0.034148042,0.978682149,0.742481559,1,1
598,0.030849546,0.976529934,0.740844182,1,1
599,0.027753201,0.973926529,0.738723899,1,1
600,0.024874173,0.970856439,0.73609527,1,1
601,0.02223149,0.967303898,0.732933721,1,1
602,0.019847676,0.963252518,0.729215649,1,1
603,0.017748257,0.958684976,0.724918499,1,1
604,0.015961183,0.953582786,0.720020808,1,1
605,0.014516188,0.94792621,0.714502232,1,1
606,0.01344414,0.941694333,0.708343546,1,1
607,0.012776399,0.934865343,0.701526659,1,1
608,0.012544208,0.927417011,0.694034625,1,1
609,0.012778137,0.91932735,0.685851701,1,1
610,0.013507586,0.910575438,0.676963449,1,1
611,0.014760342,0.90114234,0.667356908,1,1
612,0.016562194,0.891012077,0.65702086,1,1
613,0.018936575,0.880172593,0.645946191,1,1
614,0.021904244,0.868616649,0.634126359,1,1
615,0.025482949,0.856342614,0.621557982,1,1
616,0.029687086,0.843355118,0.608241512,1,1
617,0.034527324,0.829665554,0.59418201,1,1
618,0.040010186,0.815292429,0.579389975,1,1
619,0.046137596,0.800261576,0.563882204,1,1
620,0.052906408,0.784606245,0.547682643,1,1
621,0.060307925,0.768367089,0.53082318,1,1
622,0.068327478,0.751592061,0.513344346,1,1
623,0.076944078,0.734336225,0.495295858,1,1
624,0.086130207,0.716661478,0.476736984,1,1
625,0.095851794,0.698636175,0.457736673,1,1
626,0.106068396,0.680334627,0.438373446,1,1
627,0.116733641,0.661836461,0.418735004,1,1
628,0.127795916,0.643225805,0.398917571,1,1
629,0.139199335,0.624590296,0.379024973,1,1
630,0.150884946,0.606019895,0.359167471,1,1
631,0.162792169,0.587605512,0.339460371,1,1
632,0.174860406,0.569437489,0.320022478,1,1
633,0.187030751,0.551603966,0.300974403,1,1
634,0.199247722,0.534189224,0.282436818,1,1
635,0.211460895,0.517272063,0.264528669,1,1
636,0.223626332,0.500924333,0.247365445,1,1
637,0.23570769,0.485209697,0.231057512,1,1
638,0.247676899,0.470182714,0.215708585,1,1
639,0.259514355,0.455888307,0.201414361,1,1
640,0.271208578,0.442361657,0.188261342,1,1
641,0.282755342,0.429628524,0.17632587,1,1
642,0.294156348,0.417705977,0.165673375,1,1
643,0.305417513,0.406603475,0.156357847,1,1
644,0.316547034,0.3963242,0.148421513,1,1
645,0.327553367,0.386866561,0.141894719,1,1
646,0.338443307,0.378225733,0.136795986,1,1
647,0.349220326,0.370395116,0.133132228,1,1
648,0.359883327,0.363367615,0.130899114,1,1
649,0.370425907,0.357136641,0.130081542,1,1
650,0.3808362,0.351696792,0.130654215,1,1
651,0.391097294,0.347044177,0.132582289,1,1
652,0.401188163,0.343176394,0.13582209,1,1
653,0.411085014,0.340092219,0.140321873,1,1
654,0.420762901,0.337791063,0.146022606,1,1
655,0.430197437,0.336272273,0.152858774,1,1
656,0.439366446,0.335534392,0.160759182,1,1
657,0.448251389,0.335574433,0.16964775,1,1
658,0.456838459,0.336387264,0.179444273,1,1
659,0.465119247,0.337965153,0.190065161,1,1
660,0.473090953,0.340297499,0.201424124,1,1
661,0.480756151,0.343370777,0.213432818,1,1
662,0.488122162,0.347168666,0.226001437,1,1
663,0.495200125,0.351672351,0.239039265,1,1
664,0.502003877,0.35686093,0.252455184,1,1
665,0.508548749,0.362711898,0.266158155,1,1
666,0.514850418,0.369201649,0.280057685,1,1
667,0.520923883,0.376305942,0.294064295,1,1
668,0.526782648,0.384000312,0.308090001,1,1
669,0.532438163,0.392260388,0.322048835,1,1
670,0.537899512,0.401062128,0.335857408,1,1
671,0.543173349,0.410381951,0.349435531,1,1
672,0.548264056,0.420196803,0.3627069,1,1
673,0.553174054,0.430484145,0.375599835,1,1
674,0.557904231,0.441221913,0.388048076,1,1
675,0.562454446,0.452388447,0.399991601,1,1
676,0.56682403,0.463962409,0.41137745,1,1
677,0.571012276,0.475922711,0.422160522,1,1
678,0.575018875,0.488248445,0.432304289,1,1
679,0.578844261,0.500918829,0.441781399,1,1
680,0.582489875,0.513913161,0.450574108,1,1
681,0.585958313,0.527210773,0.458674502,1,1
682,0.589253362,0.540790986,0.466084477,1,1
683,0.592379924,0.554633057,0.472815435,1,1
684,0.595343823,0.568716114,0.478887694,1,1
685,0.598151519,0.583019065,0.484329613,1,1
686,0.600809737,0.597520486,0.489176451,1,1
687,0.603325043,0.612198482,0.49346901,1,1
688,0.605703406,0.627030508,0.497252115,1,1
689,0.607949784,0.641993166,0.500573015,1,1
690,0.610067781,0.657061968,0.5034798,1,1
691,0.612059408,0.672211085,0.50601991,1,1
692,0.613924992,0.687413095,0.508238863,1,1
693,0.61566325,0.702638746,0.510179243,1,1
694,0.617271539,0.717856761,0.511880055,1,1
695,0.618746283,0.733033704,0.513376455,1,1
696,0.620083536,0.748133927,0.514699862,1,1
697,0.621279656,0.763119621,0.51587844,1,1
698,0.622332026,0.777950964,0.51693785,1,1
699,0.623239748,0.792586382,0.517902183,1,1
700,0.624004227,0.806982903,0.51879493,1,1
701,0.624629589,0.821096593,0.51963984,1,1
702,0.625122832,0.834883051,0.520461502,1,1
703,0.62549369,0.848297941,0.521285511,1,1
704,0.625754151,0.861297525,0.522138102,1,1
705,0.625917661,0.873839206,0.523045186,1,1
706,0.62599803,0.88588203,0.524030784,1,1
707,0.626008136,0.897387175,0.525114924,1,1
708,0.625958531,0.908318394,0.526311158,1,1
709,0.625856097,0.918642436,0.527623883,1,1
710,0.625702908,0.928329434,0.529045785,1,1
711,0.625495456,0.93735328,0.530555672,1,1
712,0.625224371,0.945691983,0.532117041,1,1
713,0.62487474,0.953328016,0.533677671,1,1
714,0.624427056,0.960248646,0.53517046,1,1
715,0.623858771,0.966446253,0.536515645,1,1
716,0.623146361,0.971918595,0.537624418,1,1
717,0.622267741,0.976669007,0.538403778,1,1
718,0.621204813,0.980706497,0.538762348,1,1
719,0.619945906,0.984045698,0.538616718,1,1
720,0.618487852,0.986706634,0.537897783,1,1
721,0.616837466,0.988714291,0.536556476,1,1
722,0.61501222,0.990097953,0.534568333,1,1
723,0.613040018,0.990890341,0.531936353,1,1
724,0.610958005,0.991126561,0.528691801,1,1
725,0.608810481,0.990842938,0.52489278,1,1
726,0.606646085,0.990075799,0.520620653,1,1
727,0.604514462,0.988860308,0.515974616,1,1
728,0.602462737,0.987229444,0.511064967,1,1
729,0.600532104,0.985213205,0.506005749,1,1
730,0.598754874,0.982838106,0.500907518,1,1
731,0.597152239,0.980127012,0.495870963,1,1
732,0.595732975,0.977099291,0.490981969,1,1
733,0.594493186,0.973771268,0.486308529,1,1
734,0.593417088,0.970156909,0.481899686,1,1
735,0.592478744,0.966268663,0.477786424,1,1
736,0.59164457,0.962118359,0.47398425,1,1
737,0.590876347,0.957718088,0.470497031,1,1
738,0.590134478,0.953080985,0.467321544,1,1
739,0.589381185,0.948221858,0.46445219,1,1
740,0.588583383,0.943157635,0.461885349,1,1
741,0.587715002,0.937907606,0.459622919,1,1
742,0.586758591,0.932493477,0.457674754,1,1
743,0.58570611,0.926939248,0.456059808,1,1
744,0.584558873,0.921270966,0.454805969,1,1
745,0.583326712,0.915516365,0.453948702,1,1
746,0.582026436,0.909704462,0.453528707,1,1
747,0.58067976,0.903865126,0.453588888,1,1
748,0.579310884,0.898028668,0.45417097,1,1
749,0.577943914,0.892225451,0.455312101,1,1
750,0.576600342,0.886485568,0.457041727,1,1
751,0.57529677,0.880838545,0.459379022,1,1
752,0.574043044,0.875313101,0.46233103,1,1
753,0.572840937,0.869936916,0.465891637,1,1
754,0.571683461,0.864736401,0.470041394,1,1
755,0.570554856,0.859736455,0.474748144,1,1
756,0.569431219,0.854960177,0.479968341,1,1
757,0.568281737,0.850428556,0.485648929,1,1
758,0.567070373,0.846160118,0.491729576,1,1
759,0.565757889,0.842170582,0.498145114,1,1
760,0.564304007,0.838472521,0.504827979,1,1
761,0.562669563,0.83507509,0.51171052,1,1
762,0.560818456,0.831983835,0.518727031,1,1
763,0.558719277,0.829200632,0.525815436,1,1
764,0.556346492,0.826723765,0.532918573,1,1
765,0.55368113,0.824548166,0.539985048,1,1
766,0.550710945,0.822665803,0.546969703,1,1
767,0.547430108,0.821066219,0.553833726,1,1
768,0.543838469,0.819737169,0.560544466,1,1
769,0.539940534,0.818665328,0.567075044,1,1
770,0.535744263,0.817837016,0.573403813,1,1
771,0.531259826,0.817238887,0.579513756,1,1
772,0.526498469,0.816858524,0.585391879,1,1
773,0.521471563,0.81668491,0.591028645,1,1
774,0.516189942,0.816708735,0.596417481,1,1
775,0.510663534,0.816922526,0.601554377,1,1
776,0.5049013,0.817320613,0.606437582,1,1
777,0.498911414,0.817898934,0.611067386,1,1
778,0.492701628,0.818654735,0.615445966,1,1
779,0.486279711,0.819586193,0.619577287,1,1
780,0.479653896,0.820692007,0.623467034,1,1
781,0.472833221,0.821971025,0.627122542,1,1
782,0.465827726,0.823421913,0.630552729,1,1
783,0.458648456,0.825042923,0.633768004,1,1
784,0.45130726,0.826831753,0.636780149,1,1
785,0.443816421,0.828785513,0.639602178,1,1
786,0.436188154,0.830900768,0.642248167,1,1
787,0.428434044,0.833173643,0.644733065,1,1
788,0.420564507,0.83559995,0.647072496,1,1
789,0.412588345,0.838175306,0.649282551,1,1
790,0.404512475,0.840895202,0.651379587,1,1
791,0.396341874,0.843755,0.653380029,1,1
792,0.388079784,0.846749853,0.655300188,1,1
793,0.379728154,0.849874532,0.657156096,1,1
794,0.371288305,0.853123189,0.658963353,1,1
795,0.362761748,0.856489075,0.660736991,1,1
796,0.354151079,0.859964259,0.662491354,1,1
797,0.345460847,0.863539384,0.664239991,1,1
798,0.336698309,0.867203503,0.665995553,1,1
799,0.327873956,0.870944036,0.66776971,1,1
800,0.319001767,0.874746867,0.669573069,1,1
801,0.310099101,0.878596605,0.671415101,1,1
802,0.301186238,0.882476987,0.673304082,1,1
803,0.292285572,0.88637143,0.675247045,1,1
804,0.283420509,0.890263663,0.677249738,1,1
805,0.274614166,0.894138419,0.6793166,1,1
806,0.265887995,0.897982097,0.681450753,1,1
807,0.257260461,0.901783346,0.683653999,1,1
808,0.248745915,0.905533492,0.685926841,1,1
809,0.240353807,0.909226766,0.688268503,1,1
810,0.232088304,0.912860292,0.690676964,1,1
811,0.223948399,0.916433818,0.693149001,1,1
812,0.215928483,0.919949225,0.695680228,1,1
813,0.208019355,0.923409832,0.698265139,1,1
814,0.200209563,0.926819569,0.700897147,1,1
815,0.192486959,0.930182093,0.703568621,1,1
816,0.184840322,0.933499918,0.706270912,1,1
817,0.177260909,0.936773629,0.708994377,1,1
818,0.169743784,0.940001252,0.711728392,1,1
819,0.16228882,0.943177822,0.71446136,1,1
820,0.154901262,0.946295187,0.717180709,1,1
821,0.147591822,0.949342042,0.719872892,1,1
822,0.140376259,0.952304207,0.722523373,1,1
823,0.133274504,0.955165094,0.725116622,1,1
824,0.126309377,0.957906337,0.727636103,1,1
825,0.119505011,0.960508509,0.730064261,1,1
826,0.112885128,0.96295188,0.732382526,1,1
827,0.106471298,0.965217132,0.734571304,1,1
828,0.100281358,0.967285989,0.736609992,1,1
829,0.094328113,0.969141699,0.738476999,1,1
830,0.088618464,0.970769335,0.740149775,1,1
831,0.083153021,0.972155885,0.741604864,1,1
832,0.077926273,0.973290136,0.742817976,1,1
833,0.072927271,0.974162346,0.743764074,1,1
834,0.068140795,0.974763752,0.744417493,1,1
835,0.063548881,0.975085946,0.744752068,1,1
836,0.05913259,0.975120184,0.744741294,1,1
837,0.054873864,0.974856673,0.744358495,1,1
838,0.050757323,0.974283911,0.743577008,1,1
839,0.046771879,0.973388123,0.742370365,1,1
840,0.042912052,0.972152837,0.740712483,1,1
841,0.039178916,0.97055863,0.738577833,1,1
842,0.035580649,0.968583056,0.735941599,1,1
843,0.032132665,0.966200758,0.732779808,1,1
844,0.028857375,0.963383746,0.72906944,1,1
845,0.025783605,0.960101826,0.724788498,1,1
846,0.022945744,0.956323134,0.719916058,1,1
847,0.020382698,0.952014756,0.714432295,1,1
848,0.018136695,0.947143398,0.708318488,1,1
849,0.016252041,0.941676065,0.701557025,1,1
850,0.014773852,0.935580757,0.694131426,1,1
851,0.013746829,0.928827135,0.686026385,1,1
852,0.013214111,0.921387183,0.677227865,1,1
853,0.013216218,0.913235847,0.667723258,1,1
854,0.013790127,0.904351653,0.657501628,1,1
855,0.014968473,0.89471731,0.646554052,1,1
856,0.016778881,0.884320272,0.634874056,1,1
857,0.019243451,0.87315328,0.622458165,1,1
858,0.022378359,0.861214838,0.609306551,1,1
859,0.026193599,0.848509636,0.595423765,1,1
860,0.030692836,0.83504889,0.580819528,1,1
861,0.035873375,0.820850606,0.565509565,1,1
862,0.041726222,0.805939742,0.549516428,1,1
863,0.048236248,0.790348283,0.53287027,1,1
864,0.055382435,0.774115205,0.515609537,1,1
865,0.063138214,0.757286339,0.49778152,1,1
866,0.071471884,0.739914133,0.479442735,1,1
867,0.080347128,0.722057297,0.460659085,1,1
868,0.089723598,0.703780353,0.441505787,1,1
869,0.099557584,0.685153068,0.422067046,1,1
870,0.109802739,0.666249798,0.402435462,1,1
871,0.120410848,0.647148731,0.382711179,1,1
872,0.13133261,0.627931051,0.363000797,1,1
873,0.142518408,0.608680025,0.343416074,1,1
874,0.153919038,0.589480043,0.324072453,1,1
875,0.165486372,0.570415618,0.305087454,1,1
876,0.177173936,0.551570369,0.286578996,1,1
877,0.188937406,0.533026005,0.268663687,1,1
878,0.200735018,0.514861335,0.251455132,1,1
879,0.212527908,0.497151313,0.23506232,1,1
880,0.224280414,0.479966154,0.219588125,1,1
881,0.23596035,0.463370512,0.205127952,1,1
882,0.247539278,0.44742277,0.191768572,1,1
883,0.258992777,0.432174446,0.179587143,1,1
884,0.270300695,0.417669749,0.168650446,1,1
885,0.281447348,0.403945316,0.159014328,1,1
886,0.292421615,0.391030157,0.150723344,1,1
887,0.30321688,0.378945828,0.143810592,1,1
888,0.313830759,0.367706857,0.138297727,1,1
889,0.324264571,0.357321413,0.134195121,1,1
890,0.334522555,0.347792206,0.13150217,1,1
891,0.344610832,0.339117565,0.130207707,1,1
892,0.354536173,0.331292661,0.130290513,1,1
893,0.364304661,0.324310769,0.131719916,1,1
894,0.373920344,0.318164504,0.134456439,1,1
895,0.383384024,0.312846922,0.138452504,1,1
896,0.392692288,0.30835241,0.14365317,1,1
897,0.401836913,0.304677285,0.149996894,1,1
898,0.410804733,0.301820044,0.157416292,1,1
899,0.419578005,0.299781259,0.165838913,1,1
900,0.428135293,0.298563104,0.175187984,1,1
901,0.436452804,0.298168585,0.185383136,1,1
902,0.444506084,0.29860053,0.196341097,1,1
903,0.452271926,0.299860452,0.207976341,1,1
904,0.459730297,0.301947391,0.220201696,1,1
905,0.46686613,0.304856873,0.232928901,1,1
906,0.473670759,0.308580077,0.246069128,1,1
907,0.480142874,0.313103313,0.259533465,1,1
908,0.486288883,0.318407859,0.273233376,1,1
909,0.492122642,0.32447019,0.287081145,1,1
910,0.497664572,0.331262559,0.300990332,1,1
911,0.502940262,0.338753883,0.314876237,1,1
912,0.507978696,0.346910834,0.328656403,1,1
913,0.512810269,0.355699026,0.342251161,1,1
914,0.517464794,0.365084171,0.355584233,1,1
915,0.521969659,0.375033103,0.368583385,1,1
916,0.526348293,0.385514558,0.381181138,1,1
917,0.53061905,0.396499665,0.393315525,1,1
918,0.534794555,0.4079621,0.404930866,1,1
919,0.538881541,0.419877913,0.415978545,1,1
920,0.542881126,0.432225089,0.426417746,1,1
921,0.54678946,0.444982895,0.436216118,1,1
922,0.550598652,0.458131114,0.445350312,1,1
923,0.554297877,0.47164928,0.453806361,1,1
924,0.557874547,0.485515998,0.461579845,1,1
925,0.561315475,0.499708436,0.468675814,1,1
926,0.564607958,0.514202036,0.475108444,1,1
927,0.567740731,0.528970484,0.480900407,1,1
928,0.570704782,0.543985901,0.48608197,1,1
929,0.57349399,0.55921923,0.490689836,1,1
930,0.57610561,0.574640754,0.494765777,1,1
931,0.578540582,0.590220648,0.498355119,1,1
932,0.580803649,0.60592951,0.501505161,1,1
933,0.582903291,0.621738762,0.504263607,1,1
934,0.584851414,0.637620881,0.50667712,1,1
935,0.5866628,0.65354941,0.508790078,1,1
936,0.588354256,0.669498731,0.510643619,1,1
937,0.589943484,0.685443615,0.512275043,1,1
938,0.591447652,0.701358585,0.513717597,1,1
939,0.592881729,0.71721715,0.515000653,1,1
940,0.594256673,0.732990978,0.516150241,1,1
941,0.595577591,0.748649103,0.517189871,1,1
942,0.596842064,0.764157229,0.518141519,1,1
943,0.598038843,0.779477215,0.519026659,1,1
944,0.599147132,0.79456681,0.519867171,1,1
945,0.600136692,0.809379675,0.520685973,1,1
946,0.600968917,0.823865721,0.521507231,1,1
947,0.601599013,0.83797179,0.522356022,1,1
948,0.601979276,0.851642651,0.523257396,1,1
949,0.602063372,0.864822298,0.524234823,1,1
950,0.601811384,0.877455497,0.525308089,1,1
951,0.601195278,0.88948952,0.526490796,1,1
952,0.600204312,0.900875979,0.527787665,1,1
953,0.598849854,0.911572665,0.529191928,1,1
954,0.597169047,0.921545287,0.530683118,1,1
955,0.595226761,0.930768971,0.532225568,1,1
956,0.593115403,0.939229415,0.533767936,1,1
957,0.59095226,0.946923583,0.535243961,1,1
958,0.588874316,0.953859823,0.536574616,1,1
959,0.58703066,0.960057362,0.537671643,1,1
960,0.585572932,0.965545145,0.538442349,1,1
961,0.584644436,0.970360029,0.538795371,1,1
962,0.584368819,0.974544442,0.538646984,1,1
963,0.584839313,0.978143612,0.53792743,1,1
964,0.586109589,0.981202584,0.536586673,1,1
965,0.588187231,0.983763224,0.534598993,1,1
966,0.591030619,0.985861474,0.531965918,1,1
967,0.594549746,0.987525075,0.528717116,1,1
968,0.598611093,0.988771983,0.524909077,1,1
969,0.603046267,0.989609625,0.520621656,1,1
970,0.607663708,0.990035076,0.51595278,1,1
971,0.612262381,0.990036154,0.511011842,1,1
972,0.616646171,0.989593345,0.505912461,1,1
973,0.6206376,0.988682378,0.500765347,1,1
974,0.624089582,0.98727723,0.495671992,1,1
975,0.626894178,0.985353284,0.490719765,1,1
976,0.628987678,0.982890374,0.48597882,1,1
977,0.630351734,0.979875466,0.481500986,1,1
978,0.631010728,0.976304766,0.47732058,1,1
979,0.631025864,0.972185118,0.47345686,1,1
980,0.630486826,0.96753462,0.469917714,1,1
981,0.629501939,0.962382461,0.466704031,1,1
982,0.628187871,0.956768044,0.46381424,1,1
983,0.626659818,0.950739516,0.461248469,1,1
984,0.625023,0.944351883,0.459011918,1,1
985,0.623366034,0.937664858,0.457117138,1,1
986,0.621756563,0.93074066,0.455585045,1,1
987,0.620239213,0.923641909,0.454444665,1,1
988,0.618835768,0.916429768,0.453731718,1,1
989,0.617547231,0.909162432,0.453486259,1,1
990,0.616357322,0.901894015,0.453749671,1,1
991,0.615236901,0.894673873,0.454561337,1,1
992,0.61414875,0.887546306,0.455955322,1,1
993,0.613052244,0.880550616,0.45795737,1,1
994,0.611907475,0.873721428,0.460582454,1,1
995,0.610678526,0.867089171,0.46383306,1,1
996,0.609335718,0.860680651,0.467698303,1,1
997,0.607856781,0.854519602,0.472153891,1,1
998,0.60622699,0.848627153,0.477162889,1,1
999,0.604438443,0.843022158,0.482677161,1,1
1000,0.602488666,0.837721371,0.488639358,1,1
1001,0.600378816,0.832739443,0.494985245,1,1
1002,0.598111715,0.828088798,0.501646215,1,1
1003,0.595689955,0.823779394,0.508551786,1,1
1004,0.59311427,0.819818456,0.51563194,1,1
1005,0.590382311,0.816210209,0.522819177,1,1
1006,0.58748793,0.812955686,0.530050203,1,1
1007,0.584420984,0.810052628,0.537267192,1,1
1008,0.581167664,0.807495536,0.544418624,1,1
1009,0.577711258,0.805275865,0.551459707,1,1
1010,0.574033259,0.803382368,0.558352447,1,1
1011,0.570114686,0.801801581,0.565065412,1,1
1012,0.565937481,0.800518416,0.571573291,1,1
1013,0.561485849,0.799516825,0.577856297,1,1
1014,0.556747433,0.798780505,0.583899512,1,1
1015,0.551714226,0.798293582,0.589692223,1,1
1016,0.54638317,0.798041248,0.595227302,1,1
1017,0.540756424,0.798010293,0.600500658,1,1
1018,0.534841293,0.798189514,0.605510793,1,1
1019,0.528649888,0.798569969,0.610258443,1,1
1020,0.522198529,0.79914506,0.614746322,1,1
1021,0.515507003,0.799910461,0.618978932,1,1
1022,0.508597712,0.800863884,0.622962436,1,1
1023,0.501494798,0.802004718,0.62670457,1,1
1024,0.494223287,0.803333577,0.630214559,1,1
1025,0.486808306,0.804851778,0.633503048,1,1
1026,0.479274394,0.806560817,0.636582016,1,1
1027,0.471644914,0.808461865,0.639464661,1,1
1028,0.463941575,0.810555321,0.642165281,1,1
1029,0.456184044,0.812840479,0.644699108,1,1
1030,0.448389637,0.815315294,0.647082145,1,1
